month	prcp	t2m	u10m	v10m
1	-0.020	-0.135	-0.026	-0.090
2	-0.039	-0.118	-0.028	-0.093
3	-0.011	-0.126	-0.018	-0.067
4	0.003	-0.114	-0.007	-0.056
5	0.033	-0.072	-0.006	-0.044
6	0.012	-0.037	-0.003	-0.056
7	0.106	-0.058	-0.003	-0.080
8	0.151	-0.044	-0.000	-0.066
9	0.076	-0.077	-0.013	-0.044
10	0.052	-0.102	-0.017	-0.089
11	0.005	-0.149	-0.023	-0.097
12	-0.031	-0.137	-0.029	-0.107
