month	prcp	t2m	u10m	v10m
1	4.26	0.95	0.56	0.66
2	4.51	0.96	0.57	0.68
3	4.71	0.99	0.58	0.66
4	7.33	1.02	0.59	0.67
5	13.79	1.00	0.60	0.64
6	24.56	1.07	0.66	0.73
7	29.45	1.05	0.74	0.81
8	30.55	1.03	0.68	0.76
9	21.93	0.95	0.57	0.67
10	15.37	0.97	0.61	0.71
11	8.78	0.99	0.58	0.65
12	6.48	0.99	0.58	0.64
