month	prcp	t2m	u10m	v10m
1	1.75	0.59	0.27	0.28
2	2.21	0.60	0.30	0.30
3	3.38	0.62	0.33	0.34
4	4.50	0.63	0.34	0.35
5	8.24	0.66	0.35	0.37
6	12.08	0.70	0.37	0.40
7	8.73	0.60	0.33	0.35
8	9.95	0.61	0.34	0.37
9	7.97	0.58	0.32	0.34
10	3.86	0.54	0.29	0.30
11	1.64	0.53	0.27	0.26
12	1.60	0.59	0.27	0.27
