month	prcp	t2m	u10m	v10m
1	2.04	0.73	0.36	0.38
2	2.57	0.74	0.40	0.41
3	3.80	0.77	0.44	0.45
4	4.97	0.78	0.44	0.46
5	9.00	0.82	0.45	0.49
6	13.12	0.87	0.47	0.52
7	9.51	0.76	0.42	0.46
8	10.89	0.77	0.45	0.48
9	8.76	0.73	0.42	0.45
10	4.24	0.68	0.38	0.40
11	1.86	0.67	0.36	0.36
12	1.84	0.73	0.36	0.37
