month	prcp	t2m	u10m	v10m
1	-0.017	-0.126	-0.010	-0.067
2	-0.030	-0.110	-0.011	-0.069
3	0.003	-0.115	-0.006	-0.052
4	0.045	-0.105	-0.001	-0.048
5	0.117	-0.071	-0.001	-0.038
6	0.104	-0.038	0.001	-0.045
7	0.136	-0.056	0.003	-0.065
8	0.161	-0.041	0.003	-0.053
9	0.141	-0.069	-0.008	-0.037
10	0.044	-0.090	-0.006	-0.060
11	-0.037	-0.133	-0.005	-0.066
12	-0.046	-0.123	-0.011	-0.071
