month	prcp	t2m	u10m	v10m
1	0.29	0.92	0.57	0.63
2	0.26	0.89	0.49	0.51
3	0.22	0.88	0.42	0.38
4	0.17	0.89	0.34	0.28
5	0.17	0.92	0.31	0.27
6	0.18	0.95	0.37	0.43
7	0.13	0.96	0.36	0.39
8	0.13	0.96	0.25	0.24
9	0.16	0.96	0.39	0.32
10	0.27	0.95	0.65	0.68
11	0.29	0.94	0.68	0.74
12	0.30	0.93	0.60	0.68
