month	prcp	t2m	u10m	v10m
1	2.17	0.56	0.42	0.50
2	1.69	0.54	0.43	0.50
3	2.24	0.60	0.42	0.49
4	5.02	0.59	0.44	0.55
5	9.41	0.65	0.51	0.58
6	13.64	0.51	0.45	0.55
7	14.74	0.55	0.50	0.54
8	18.06	0.60	0.58	0.59
9	15.54	0.49	0.50	0.60
10	11.30	0.50	0.46	0.58
11	1.82	0.46	0.38	0.45
12	2.08	0.61	0.44	0.51
