month	prcp	t2m	u10m	v10m
1	5.89	2.83	1.35	1.86
2	5.34	2.91	1.36	1.83
3	6.27	2.93	1.29	1.88
4	9.25	2.92	1.35	1.94
5	13.47	3.00	1.32	1.90
6	17.15	2.89	1.26	1.96
7	17.92	2.99	1.30	1.94
8	23.01	2.85	1.30	1.90
9	19.03	2.83	1.35	1.99
10	13.05	2.68	1.34	1.86
11	5.30	2.74	1.32	1.78
12	5.36	2.85	1.34	1.83
