month	prcp	t2m	u10m	v10m
1	2.51	0.55	0.44	0.55
2	1.94	0.57	0.44	0.53
3	2.49	0.62	0.44	0.52
4	4.89	0.63	0.46	0.55
5	9.79	0.71	0.52	0.61
6	14.26	0.50	0.47	0.56
7	16.34	0.51	0.50	0.57
8	19.03	0.56	0.58	0.59
9	14.96	0.46	0.49	0.60
10	11.14	0.49	0.47	0.57
11	2.24	0.49	0.41	0.49
12	2.15	0.60	0.46	0.55
