month	prcp	t2m	u10m	v10m
1	1.15	0.44	0.33	0.41
2	0.85	0.45	0.33	0.41
3	1.20	0.49	0.33	0.40
4	2.45	0.51	0.35	0.42
5	4.90	0.57	0.39	0.46
6	7.19	0.40	0.35	0.42
7	8.81	0.41	0.38	0.43
8	10.01	0.43	0.43	0.45
9	8.67	0.36	0.37	0.45
10	5.16	0.39	0.35	0.43
11	0.80	0.39	0.30	0.37
12	1.11	0.49	0.34	0.41
