month	prcp	t2m	u10m	v10m
1	4.44	0.92	0.55	0.56
2	4.36	0.95	0.55	0.56
3	4.73	0.99	0.57	0.58
4	7.48	1.01	0.58	0.60
5	13.75	0.98	0.61	0.61
6	24.28	1.07	0.67	0.70
7	29.31	1.11	0.74	0.83
8	30.83	1.04	0.70	0.75
9	21.20	0.91	0.59	0.64
10	15.16	0.92	0.61	0.64
11	9.30	0.94	0.58	0.57
12	6.73	0.92	0.56	0.55
