month	prcp	t2m	u10m	v10m
1	2.54	0.75	0.43	0.43
2	2.53	0.78	0.42	0.43
3	2.80	0.81	0.44	0.44
4	4.63	0.82	0.44	0.46
5	8.05	0.80	0.46	0.46
6	14.78	0.87	0.51	0.52
7	17.56	0.88	0.56	0.63
8	18.07	0.83	0.53	0.57
9	11.16	0.74	0.45	0.48
10	8.57	0.75	0.46	0.49
11	4.72	0.76	0.44	0.44
12	3.62	0.76	0.43	0.42
