year_bin	prcp	t2m	u10m	v10m
2015-2024	4.83	0.47	0.23	0.25
2025-2034	5.00	0.46	0.23	0.25
2035-2044	5.32	0.46	0.23	0.25
2045-2054	5.41	0.45	0.23	0.26
2055-2064	4.87	0.45	0.23	0.25
2065-2074	5.06	0.46	0.23	0.26
2075-2080	5.39	0.46	0.23	0.26
