year_bin	prcp	t2m	u10m	v10m
2015-2024	5.49	0.63	0.31	0.34
2025-2034	5.65	0.61	0.31	0.34
2035-2044	6.01	0.61	0.32	0.35
2045-2054	6.09	0.60	0.31	0.35
2055-2064	5.52	0.60	0.31	0.34
2065-2074	5.71	0.62	0.31	0.35
2075-2080	6.04	0.62	0.31	0.35
