month	prcp	t2m	u10m	v10m
1	4.80	0.38	0.64	0.74
2	4.53	0.38	0.67	0.75
3	4.16	0.43	0.65	0.82
4	5.65	0.40	0.59	0.86
5	8.27	0.45	0.75	0.87
6	12.67	0.39	0.77	0.97
7	10.43	0.38	0.72	0.86
8	14.99	0.42	0.96	1.02
9	12.46	0.36	0.83	1.03
10	14.04	0.36	0.79	1.02
11	3.66	0.30	0.58	0.67
12	5.25	0.41	0.65	0.85
