month	prcp	t2m	u10m	v10m
1	4.20	1.08	0.54	0.57
2	5.02	1.09	0.58	0.62
3	7.06	1.14	0.64	0.69
4	9.17	1.16	0.64	0.70
5	16.65	1.18	0.65	0.72
6	23.66	1.20	0.70	0.79
7	19.07	1.05	0.63	0.70
8	21.79	1.10	0.67	0.74
9	18.75	1.06	0.62	0.68
10	11.55	1.05	0.58	0.64
11	5.16	0.99	0.52	0.54
12	4.26	1.06	0.52	0.55
