month	prcp	t2m	u10m	v10m
1	-0.240	-0.154	-0.098	-0.131
2	-0.224	-0.160	-0.097	-0.132
3	-0.266	-0.167	-0.118	-0.145
4	-0.349	-0.164	-0.113	-0.131
5	-0.505	-0.161	-0.106	-0.126
6	-0.701	-0.161	-0.102	-0.152
7	-0.458	-0.183	-0.104	-0.151
8	-0.588	-0.157	-0.102	-0.153
9	-0.472	-0.172	-0.099	-0.138
10	-0.263	-0.158	-0.098	-0.126
11	-0.234	-0.206	-0.094	-0.122
12	-0.281	-0.213	-0.094	-0.133
