month	prcp	t2m	u10m	v10m
1	-0.008	0.000	0.008	-0.007
2	-0.003	-0.006	0.011	-0.007
3	0.058	-0.014	-0.004	-0.014
4	0.115	-0.010	0.001	-0.000
5	0.203	-0.009	0.009	0.004
6	0.159	-0.007	0.009	-0.020
7	0.108	-0.041	-0.002	-0.030
8	0.145	-0.014	0.002	-0.032
9	0.151	-0.028	0.004	-0.018
10	0.070	-0.016	0.002	-0.011
11	-0.019	-0.062	0.007	-0.004
12	-0.045	-0.062	0.010	-0.012
