month	prcp	t2m	u10m	v10m
1	4.97	0.39	0.68	0.76
2	4.66	0.39	0.65	0.75
3	4.43	0.43	0.67	0.78
4	5.61	0.39	0.61	0.84
5	8.62	0.45	0.76	0.84
6	13.05	0.36	0.79	0.99
7	11.14	0.35	0.73	0.84
8	15.42	0.41	0.97	1.02
9	12.69	0.34	0.84	1.01
10	14.09	0.35	0.80	1.00
11	3.86	0.33	0.58	0.69
12	5.27	0.45	0.69	0.87
