month	prcp	t2m	u10m	v10m
1	2.06	0.29	0.49	0.56
2	1.93	0.31	0.49	0.56
3	1.84	0.33	0.49	0.61
4	2.55	0.31	0.48	0.64
5	3.59	0.38	0.59	0.65
6	6.18	0.31	0.57	0.70
7	5.47	0.27	0.57	0.63
8	6.61	0.30	0.75	0.74
9	6.87	0.28	0.60	0.74
10	6.42	0.26	0.57	0.73
11	1.39	0.23	0.43	0.52
12	2.27	0.32	0.52	0.64
