month	prcp	t2m	u10m	v10m
1	4.92	0.39	0.66	0.75
2	4.71	0.40	0.67	0.76
3	4.34	0.44	0.66	0.83
4	5.74	0.42	0.63	0.85
5	8.39	0.48	0.78	0.86
6	13.08	0.40	0.76	0.94
7	10.90	0.36	0.72	0.83
8	14.94	0.41	0.96	0.99
9	12.86	0.36	0.80	0.97
10	13.78	0.35	0.79	0.97
11	3.82	0.32	0.58	0.68
12	5.28	0.43	0.69	0.86
