month	prcp	t2m	u10m	v10m
1	1.96	0.75	0.32	0.33
2	2.33	0.74	0.35	0.35
3	3.85	0.82	0.38	0.41
4	5.42	0.81	0.39	0.44
5	8.80	0.80	0.37	0.44
6	11.99	0.86	0.44	0.48
7	11.88	0.77	0.43	0.48
8	12.49	0.83	0.46	0.49
9	7.37	0.76	0.38	0.41
10	2.62	0.68	0.30	0.34
11	2.06	0.67	0.31	0.30
12	1.24	0.71	0.29	0.29
