month	prcp	t2m	u10m	v10m
1	4.22	1.08	0.54	0.58
2	5.03	1.09	0.59	0.62
3	7.08	1.15	0.64	0.69
4	9.19	1.16	0.64	0.71
5	16.66	1.18	0.65	0.72
6	23.68	1.21	0.70	0.79
7	19.08	1.05	0.63	0.70
8	21.80	1.11	0.68	0.74
9	18.76	1.07	0.63	0.69
10	11.55	1.06	0.59	0.65
11	5.17	1.00	0.53	0.54
12	4.27	1.06	0.53	0.55
