month	prcp	t2m	u10m	v10m
1	-0.069	0.015	0.006	0.009
2	-0.075	0.005	0.007	0.002
3	-0.056	-0.004	0.004	-0.003
4	-0.005	0.010	0.008	0.005
5	0.127	0.011	0.006	0.011
6	0.183	-0.010	0.000	-0.004
7	0.122	-0.030	0.001	-0.008
8	0.182	-0.004	-0.000	-0.001
9	0.134	-0.012	0.006	0.003
10	0.023	-0.014	-0.000	0.013
11	-0.073	-0.020	0.002	0.002
12	-0.069	-0.024	0.001	-0.011
