month	prcp	t2m	u10m	v10m
1	5.55	0.75	0.88	1.08
2	5.95	0.74	0.94	1.15
3	6.80	0.74	1.03	1.25
4	8.27	0.77	1.10	1.31
5	15.76	0.79	1.34	1.57
6	22.82	0.78	1.50	1.79
7	18.47	0.69	1.50	1.66
8	21.99	0.74	1.65	1.78
9	20.99	0.71	1.55	1.82
10	17.50	0.69	1.27	1.57
11	8.91	0.69	0.96	1.16
12	6.43	0.79	0.90	1.08
