month	prcp	t2m	u10m	v10m
1	3.66	0.93	0.50	0.51
2	5.11	0.95	0.55	0.56
3	5.90	0.97	0.59	0.60
4	10.02	1.02	0.62	0.64
5	17.23	1.08	0.64	0.67
6	24.09	1.13	0.66	0.71
7	18.99	1.00	0.59	0.63
8	23.34	1.04	0.63	0.67
9	18.88	0.96	0.58	0.63
10	8.97	0.86	0.51	0.54
11	4.58	0.86	0.48	0.49
12	4.30	0.90	0.50	0.51
