month	prcp	t2m	u10m	v10m
1	1.74	0.62	0.30	0.30
2	2.60	0.64	0.33	0.33
3	3.02	0.65	0.36	0.36
4	5.21	0.68	0.38	0.38
5	8.92	0.72	0.39	0.40
6	12.69	0.75	0.40	0.42
7	8.92	0.66	0.36	0.37
8	11.47	0.69	0.38	0.40
9	8.52	0.63	0.35	0.37
10	3.28	0.57	0.31	0.32
11	1.60	0.57	0.29	0.29
12	1.93	0.61	0.30	0.30
