month	prcp	t2m	u10m	v10m
1	4.95	2.96	1.23	1.45
2	6.30	2.98	1.39	1.63
3	8.43	2.99	1.53	1.85
4	10.83	2.67	1.55	1.83
5	18.23	2.08	1.41	1.65
6	25.53	1.68	1.30	1.47
7	20.89	1.45	1.35	1.48
8	26.30	1.51	1.46	1.56
9	21.38	1.49	1.25	1.44
10	11.81	1.78	1.06	1.30
11	6.14	2.17	1.10	1.29
12	5.25	2.68	1.18	1.38
