month	prcp	t2m	u10m	v10m
1	2.68	2.65	0.94	1.09
2	3.65	2.64	1.05	1.22
3	5.01	2.62	1.16	1.38
4	6.36	2.32	1.17	1.36
5	10.58	1.77	1.06	1.22
6	14.59	1.41	0.96	1.10
7	10.72	1.20	1.01	1.11
8	14.31	1.25	1.09	1.15
9	10.87	1.25	0.93	1.07
10	4.89	1.53	0.79	0.98
11	2.48	1.90	0.82	0.98
12	2.59	2.38	0.89	1.04
