month	prcp	t2m	u10m	v10m
1	3.73	0.73	0.37	0.41
2	4.25	0.74	0.40	0.43
3	5.39	0.75	0.43	0.45
4	6.15	0.77	0.43	0.46
5	13.62	0.80	0.45	0.49
6	19.08	0.86	0.51	0.54
7	18.16	0.78	0.45	0.49
8	21.44	0.80	0.47	0.51
9	20.04	0.76	0.43	0.50
10	12.51	0.69	0.41	0.45
11	5.52	0.67	0.37	0.39
12	3.97	0.70	0.36	0.39
