month	prcp	t2m	u10m	v10m
1	0.57	0.99	0.95	0.96
2	0.43	0.99	0.95	0.96
3	0.33	0.99	0.94	0.95
4	0.36	0.99	0.93	0.92
5	0.39	0.99	0.91	0.90
6	0.47	1.00	0.89	0.88
7	0.54	1.00	0.91	0.93
8	0.47	0.99	0.89	0.90
9	0.46	1.00	0.89	0.84
10	0.48	0.99	0.94	0.96
11	0.42	1.00	0.95	0.96
12	0.48	0.99	0.93	0.95
