month	prcp	t2m	u10m	v10m
1	2.70	0.60	0.46	0.58
2	2.05	0.58	0.47	0.55
3	2.84	0.64	0.46	0.56
4	5.05	0.62	0.48	0.60
5	9.69	0.70	0.55	0.65
6	14.30	0.52	0.49	0.58
7	16.40	0.54	0.54	0.61
8	18.85	0.59	0.63	0.64
9	15.62	0.51	0.53	0.65
10	11.97	0.54	0.52	0.62
11	2.39	0.49	0.44	0.52
12	2.48	0.62	0.49	0.59
