month	prcp	t2m	u10m	v10m
1	-0.015	-0.026	-0.014	-0.035
2	-0.061	-0.024	-0.014	-0.035
3	-0.027	-0.024	-0.014	-0.017
4	-0.032	-0.017	-0.013	-0.013
5	-0.005	-0.016	-0.009	-0.018
6	0.016	-0.021	-0.010	-0.019
7	-0.013	-0.028	-0.018	-0.026
8	-0.066	-0.019	-0.011	-0.012
9	-0.058	-0.022	-0.013	-0.015
10	-0.060	-0.024	-0.010	-0.023
11	-0.033	-0.042	-0.014	-0.028
12	-0.063	-0.022	-0.010	-0.030
