month	prcp	t2m	u10m	v10m
1	-0.194	-0.119	-0.083	-0.121
2	-0.223	-0.115	-0.083	-0.123
3	-0.206	-0.115	-0.081	-0.099
4	-0.317	-0.112	-0.081	-0.096
5	-0.403	-0.112	-0.083	-0.108
6	-0.657	-0.109	-0.078	-0.101
7	-0.728	-0.122	-0.092	-0.112
8	-0.905	-0.116	-0.090	-0.105
9	-0.791	-0.110	-0.084	-0.097
10	-0.489	-0.113	-0.079	-0.108
11	-0.190	-0.123	-0.076	-0.105
12	-0.268	-0.110	-0.075	-0.112
