month	prcp	t2m	u10m	v10m
1	0.150	0.051	0.033	0.050
2	0.132	0.046	0.029	0.048
3	0.191	0.043	0.030	0.040
4	0.172	0.045	0.033	0.043
5	0.147	0.044	0.027	0.043
6	0.160	0.052	0.027	0.046
7	0.199	0.056	0.032	0.054
8	0.169	0.047	0.026	0.043
9	0.188	0.058	0.034	0.046
10	0.139	0.052	0.030	0.041
11	0.188	0.050	0.033	0.047
12	0.147	0.041	0.032	0.048
