month	prcp	t2m	u10m	v10m
1	1.88	0.61	0.29	0.31
2	2.42	0.63	0.31	0.33
3	3.58	0.67	0.35	0.37
4	4.75	0.68	0.35	0.38
5	8.61	0.73	0.36	0.41
6	12.32	0.77	0.39	0.44
7	8.82	0.68	0.35	0.39
8	10.13	0.69	0.37	0.40
9	8.25	0.66	0.34	0.37
10	3.90	0.58	0.30	0.32
11	1.72	0.57	0.27	0.28
12	1.72	0.61	0.28	0.29
