month	prcp	t2m	u10m	v10m
1	4.49	2.99	1.26	1.54
2	3.96	3.31	1.38	1.74
3	8.96	3.13	1.65	2.00
4	12.94	3.00	1.65	1.95
5	19.25	2.21	1.54	1.74
6	36.20	2.06	1.51	1.83
7	23.09	1.67	1.43	1.71
8	36.50	1.68	1.59	1.89
9	33.28	1.78	1.48	1.76
10	10.37	1.92	1.08	1.30
11	7.03	2.35	1.14	1.36
12	6.77	2.80	1.15	1.41
