month	prcp	t2m	u10m	v10m
1	2.51	2.68	0.96	1.16
2	2.15	2.99	1.05	1.31
3	5.49	2.75	1.24	1.49
4	7.68	2.59	1.24	1.43
5	10.97	1.87	1.15	1.27
6	20.59	1.70	1.11	1.37
7	11.60	1.39	1.06	1.30
8	19.36	1.37	1.21	1.42
9	17.66	1.48	1.09	1.32
10	4.24	1.65	0.80	0.96
11	2.83	2.08	0.84	1.02
12	3.65	2.50	0.86	1.04
