month	prcp	t2m	u10m	v10m
1	0.99	0.46	0.30	0.36
2	0.77	0.42	0.31	0.36
3	1.09	0.47	0.30	0.35
4	2.70	0.45	0.33	0.38
5	4.93	0.49	0.37	0.41
6	7.27	0.38	0.33	0.37
7	8.42	0.41	0.37	0.38
8	10.09	0.45	0.42	0.42
9	9.36	0.38	0.37	0.41
10	5.38	0.39	0.33	0.41
11	0.66	0.36	0.27	0.32
12	1.07	0.50	0.30	0.36
