month	prcp	t2m	u10m	v10m
1	2.333	0.491	0.455	0.695
2	2.225	0.499	0.442	0.681
3	2.185	0.493	0.431	0.677
4	2.160	0.480	0.426	0.688
5	1.247	0.493	0.426	0.695
6	0.860	0.465	0.405	0.658
7	0.623	0.462	0.396	0.641
8	0.660	0.495	0.408	0.670
9	0.777	0.495	0.440	0.684
10	1.756	0.499	0.439	0.669
11	2.184	0.508	0.440	0.699
12	2.015	0.502	0.441	0.702
