month	prcp	t2m	u10m	v10m
1	2.335	0.385	0.388	0.560
2	2.225	0.390	0.384	0.551
3	2.218	0.383	0.374	0.551
4	2.233	0.370	0.369	0.560
5	1.741	0.381	0.364	0.571
6	1.446	0.361	0.349	0.547
7	1.328	0.361	0.339	0.530
8	1.405	0.390	0.349	0.550
9	1.538	0.390	0.375	0.561
10	2.129	0.393	0.378	0.541
11	2.414	0.399	0.381	0.564
12	2.221	0.392	0.380	0.563
