year_bin	prcp	t2m	u10m	v10m
2015-2024	0.003	-0.017	-0.028	-0.037
2025-2034	0.000	-0.018	-0.027	-0.036
2035-2044	0.012	-0.017	-0.027	-0.036
2045-2054	0.021	-0.018	-0.027	-0.036
2055-2064	0.006	-0.019	-0.025	-0.033
2065-2074	0.006	-0.015	-0.027	-0.034
2075-2080	-0.005	-0.017	-0.028	-0.035
