year_bin	prcp	t2m	u10m	v10m
2015-2024	0.012	-0.015	-0.024	-0.031
2025-2034	0.014	-0.015	-0.023	-0.030
2035-2044	0.023	-0.015	-0.024	-0.031
2045-2054	0.024	-0.015	-0.024	-0.030
2055-2064	0.017	-0.016	-0.023	-0.028
2065-2074	0.025	-0.013	-0.023	-0.029
2075-2080	0.011	-0.014	-0.024	-0.030
