month	prcp	t2m	u10m	v10m
1	0.43	0.96	0.82	0.85
2	0.37	0.95	0.82	0.83
3	0.27	0.97	0.80	0.82
4	0.32	0.98	0.80	0.73
5	0.36	0.98	0.79	0.72
6	0.47	0.99	0.79	0.74
7	0.53	0.99	0.78	0.81
8	0.46	0.99	0.81	0.82
9	0.44	0.99	0.73	0.63
10	0.46	0.99	0.82	0.83
11	0.37	0.98	0.81	0.82
12	0.44	0.96	0.74	0.78
