month	prcp	t2m	u10m	v10m
1	4.72	2.61	1.16	1.68
2	4.25	2.62	1.15	1.64
3	4.67	2.71	1.14	1.68
4	6.04	2.58	1.17	1.64
5	7.84	2.68	1.17	1.58
6	9.76	2.60	1.15	1.57
7	12.17	2.68	1.18	1.60
8	12.65	2.58	1.16	1.58
9	11.88	2.57	1.23	1.65
10	8.15	2.48	1.19	1.67
11	4.27	2.54	1.12	1.63
12	4.42	2.66	1.12	1.67
