month	prcp	t2m	u10m	v10m
1	0.042	-0.026	0.012	0.031
2	0.100	-0.004	0.011	0.032
3	0.110	-0.009	0.020	0.033
4	0.176	0.013	0.025	0.034
5	0.237	0.027	0.014	0.037
6	0.352	0.030	0.039	0.039
7	0.331	-0.006	0.024	0.017
8	0.366	0.003	0.036	0.041
9	0.283	-0.003	0.028	0.057
10	0.038	0.022	0.029	0.046
11	0.152	-0.025	0.029	0.029
12	0.027	-0.020	0.029	0.031
