month	prcp	t2m	u10m	v10m
1	-0.045	0.000	-0.002	-0.003
2	-0.059	0.000	-0.003	-0.005
3	-0.034	0.000	-0.002	-0.004
4	-0.034	0.000	-0.007	-0.007
5	-0.051	-0.001	-0.004	-0.010
6	-0.035	-0.000	-0.010	-0.012
7	-0.025	0.000	-0.008	-0.005
8	-0.021	-0.000	-0.013	-0.008
9	-0.029	-0.000	-0.009	-0.012
10	-0.027	-0.000	-0.005	-0.006
11	-0.062	0.000	-0.005	-0.003
12	-0.032	0.000	-0.007	-0.006
