month	prcp	t2m	u10m	v10m
1	2.49	0.58	0.45	0.55
2	1.92	0.57	0.46	0.55
3	2.37	0.60	0.45	0.54
4	5.13	0.62	0.49	0.56
5	9.79	0.69	0.53	0.62
6	14.43	0.54	0.48	0.58
7	15.91	0.54	0.54	0.57
8	18.65	0.59	0.61	0.61
9	15.56	0.49	0.52	0.59
10	11.23	0.51	0.51	0.60
11	2.47	0.48	0.42	0.50
12	2.36	0.62	0.47	0.56
