month	prcp	t2m	u10m	v10m
1	0.44	0.97	0.86	0.88
2	0.42	0.97	0.87	0.89
3	0.27	0.96	0.84	0.86
4	0.21	0.96	0.82	0.84
5	0.23	0.95	0.78	0.78
6	0.30	0.96	0.75	0.77
7	0.21	0.95	0.79	0.80
8	0.24	0.97	0.77	0.78
9	0.29	0.96	0.77	0.75
10	0.38	0.98	0.87	0.88
11	0.41	0.97	0.91	0.92
12	0.44	0.98	0.90	0.92
