month	prcp	t2m	u10m	v10m
1	2.05	0.76	0.38	0.43
2	2.58	0.76	0.41	0.46
3	3.80	0.79	0.45	0.49
4	4.96	0.80	0.45	0.50
5	8.98	0.84	0.45	0.51
6	13.11	0.88	0.47	0.54
7	9.47	0.76	0.42	0.48
8	10.81	0.78	0.44	0.49
9	8.68	0.75	0.41	0.46
10	4.25	0.72	0.39	0.44
11	1.88	0.71	0.37	0.40
12	1.85	0.76	0.37	0.41
