month	prcp	t2m	u10m	v10m
1	2.24	0.59	0.45	0.54
2	1.83	0.58	0.44	0.54
3	2.47	0.65	0.46	0.53
4	5.21	0.66	0.48	0.56
5	9.49	0.70	0.53	0.63
6	14.16	0.54	0.47	0.58
7	15.82	0.57	0.53	0.60
8	19.26	0.62	0.61	0.64
9	15.28	0.53	0.53	0.62
10	11.26	0.53	0.50	0.61
11	1.93	0.49	0.41	0.49
12	2.34	0.61	0.47	0.55
