month	prcp	t2m	u10m	v10m
1	-0.001	-0.026	-0.014	-0.035
2	-0.054	-0.024	-0.014	-0.035
3	-0.012	-0.024	-0.014	-0.017
4	-0.017	-0.017	-0.013	-0.013
5	0.014	-0.016	-0.009	-0.018
6	0.051	-0.021	-0.010	-0.019
7	0.028	-0.028	-0.018	-0.026
8	-0.039	-0.019	-0.011	-0.012
9	-0.059	-0.022	-0.013	-0.015
10	-0.050	-0.024	-0.010	-0.023
11	-0.020	-0.042	-0.014	-0.028
12	-0.040	-0.022	-0.010	-0.030
