year_bin	prcp	t2m	u10m	v10m
2015-2024	0.033	-0.021	-0.003	-0.039
2025-2034	0.020	-0.022	-0.002	-0.038
2035-2044	0.017	-0.023	-0.003	-0.041
2045-2054	0.020	-0.025	-0.004	-0.043
2055-2064	0.030	-0.023	-0.002	-0.039
2065-2074	0.006	-0.023	-0.003	-0.036
2075-2080	0.019	-0.020	-0.003	-0.037
