month	prcp	t2m	u10m	v10m
1	6.35	1.09	0.77	0.79
2	5.00	1.10	0.77	0.84
3	5.72	1.15	0.78	0.82
4	9.95	1.24	0.81	0.87
5	18.25	1.26	0.81	0.86
6	29.13	1.40	0.87	0.93
7	25.21	1.27	0.82	0.89
8	28.77	1.20	0.87	0.89
9	21.92	1.14	0.81	0.90
10	8.95	0.97	0.72	0.80
11	4.99	0.93	0.69	0.75
12	3.38	0.97	0.68	0.74
