month	prcp	t2m	u10m	v10m
1	3.94	0.90	0.64	0.66
2	2.87	0.91	0.64	0.69
3	3.29	0.95	0.65	0.67
4	5.80	1.03	0.67	0.71
5	10.56	1.04	0.66	0.70
6	16.76	1.15	0.71	0.76
7	14.27	1.05	0.68	0.72
8	15.98	0.97	0.71	0.73
9	11.57	0.91	0.66	0.73
10	4.03	0.80	0.60	0.67
11	2.14	0.76	0.58	0.62
12	1.70	0.79	0.58	0.62
