month	prcp	t2m	u10m	v10m
1	2.00	0.28	0.49	0.54
2	1.86	0.29	0.49	0.55
3	1.78	0.30	0.52	0.62
4	2.49	0.29	0.46	0.64
5	3.46	0.34	0.57	0.64
6	5.93	0.29	0.60	0.73
7	5.39	0.26	0.59	0.63
8	6.77	0.33	0.74	0.79
9	6.72	0.26	0.63	0.77
10	6.38	0.27	0.57	0.73
11	1.42	0.24	0.45	0.54
12	2.21	0.33	0.52	0.66
