month	prcp	t2m	u10m	v10m
1	0.37	0.96	0.83	0.82
2	0.32	0.95	0.84	0.81
3	0.19	0.97	0.82	0.75
4	0.28	0.98	0.81	0.68
5	0.32	0.98	0.80	0.66
6	0.44	0.99	0.78	0.71
7	0.54	0.99	0.77	0.79
8	0.48	0.99	0.79	0.80
9	0.43	0.99	0.72	0.60
10	0.45	0.98	0.82	0.80
11	0.31	0.98	0.84	0.80
12	0.35	0.96	0.78	0.76
