month	prcp	t2m	u10m	v10m
1	1.73	0.65	0.27	0.29
2	2.59	0.66	0.31	0.32
3	3.03	0.66	0.33	0.34
4	5.24	0.69	0.35	0.36
5	8.98	0.73	0.36	0.39
6	12.73	0.77	0.38	0.41
7	8.94	0.67	0.33	0.36
8	11.57	0.69	0.36	0.39
9	8.60	0.64	0.33	0.36
10	3.33	0.58	0.28	0.31
11	1.63	0.60	0.26	0.27
12	1.94	0.63	0.27	0.28
