month	prcp	t2m	u10m	v10m
1	2.50	2.68	0.97	1.15
2	2.14	2.98	1.06	1.30
3	5.54	2.74	1.24	1.48
4	7.80	2.58	1.24	1.43
5	11.18	1.86	1.16	1.28
6	20.75	1.70	1.12	1.35
7	11.71	1.35	1.06	1.27
8	19.51	1.35	1.21	1.39
9	17.81	1.45	1.10	1.30
10	4.31	1.64	0.80	0.95
11	2.82	2.02	0.85	1.01
12	3.60	2.43	0.87	1.03
