month	prcp	t2m	u10m	v10m
1	2.15	0.56	0.41	0.48
2	1.73	0.55	0.41	0.48
3	2.33	0.63	0.42	0.47
4	5.12	0.61	0.44	0.50
5	9.40	0.65	0.50	0.58
6	14.01	0.47	0.43	0.52
7	15.64	0.53	0.50	0.55
8	19.17	0.57	0.57	0.57
9	15.19	0.47	0.50	0.55
10	11.15	0.49	0.46	0.56
11	1.79	0.45	0.38	0.44
12	2.29	0.59	0.43	0.49
