month	prcp	t2m	u10m	v10m
1	-0.093	-0.001	-0.008	-0.007
2	-0.095	-0.001	-0.009	-0.008
3	-0.066	-0.000	-0.008	-0.011
4	-0.066	-0.001	-0.011	-0.015
5	-0.068	-0.001	-0.010	-0.015
6	-0.033	-0.001	-0.013	-0.013
7	-0.036	-0.001	-0.014	-0.011
8	-0.025	-0.001	-0.012	-0.018
9	-0.027	-0.001	-0.012	-0.018
10	-0.063	-0.001	-0.007	-0.007
11	-0.091	-0.000	-0.007	-0.007
12	-0.064	-0.001	-0.011	-0.006
