month	prcp	t2m	u10m	v10m
1	2.35	0.65	0.32	0.31
2	2.70	0.65	0.33	0.32
3	3.50	0.68	0.35	0.35
4	3.73	0.66	0.35	0.34
5	7.75	0.64	0.37	0.36
6	11.45	0.69	0.42	0.41
7	10.40	0.62	0.38	0.38
8	12.90	0.65	0.41	0.41
9	11.47	0.61	0.38	0.38
10	7.30	0.60	0.36	0.38
11	2.77	0.55	0.32	0.30
12	2.23	0.62	0.32	0.30
