month	prcp	t2m	u10m	v10m
1	2.00	0.80	0.37	0.42
2	2.95	0.81	0.42	0.46
3	3.39	0.80	0.44	0.49
4	5.71	0.84	0.45	0.50
5	9.72	0.89	0.46	0.52
6	13.73	0.93	0.48	0.55
7	9.64	0.81	0.42	0.49
8	12.49	0.85	0.46	0.51
9	9.31	0.80	0.42	0.48
10	3.65	0.75	0.37	0.43
11	1.84	0.75	0.35	0.39
12	2.20	0.79	0.37	0.42
