month	prcp	t2m	u10m	v10m
1	0.61	0.99	0.95	0.96
2	0.50	0.99	0.95	0.96
3	0.36	0.99	0.94	0.95
4	0.37	0.99	0.93	0.93
5	0.41	0.99	0.91	0.90
6	0.48	0.99	0.90	0.88
7	0.55	0.99	0.91	0.93
8	0.49	0.99	0.89	0.90
9	0.47	0.99	0.90	0.86
10	0.49	0.99	0.95	0.96
11	0.47	1.00	0.95	0.96
12	0.51	0.99	0.93	0.96
